EmissionCap,CaptureRate,AbatementCost,Feasible,ETS_Price,ETS_Income,Tax_Income,Total_Abate_Cost,Funding_Gap,CarbonTax_Iron_and_steel,CarbonTax_Ammonia,CarbonTax_Cement,CarbonTax_Refinery,Abate_Cost
0.1,0.5,30,True,16.666666666666682,1905381890.9633875,0.0,3033103317.43208,-1127721426.4686918,0.0,0.0,0.0,0.0,
0.1,0.5,40,True,22.22222222222224,2540509187.951183,0.0,4044137756.576106,-1503628568.6249232,0.0,0.0,0.0,0.0,
0.1,0.5,50,True,27.777777777777803,3175636484.938979,0.0,5055172195.720133,-1879535710.7811537,0.0,0.0,0.0,0.0,
0.1,0.5,60,True,33.333333333333364,3810763781.926775,0.0,6066206634.864159,-2255442852.937384,0.0,0.0,0.0,0.0,
0.1,0.5,70,True,38.88888888888889,4445891078.914567,0.0,7077241074.008185,-2631349995.0936184,0.0,0.0,0.0,0.0,
0.1,0.5,80,True,44.44444444444448,5081018375.902366,0.0,8088275513.152212,-3007257137.2498465,0.0,0.0,0.0,0.0,
0.1,0.5,90,True,50.000000000000014,5716145672.890159,0.0,9099309952.296238,-3383164279.40608,0.0,0.0,0.0,0.0,
0.1,0.5,100,False,,8002603942.04622,13337673236.743702,,11229932787.349655,,,,,10110344391.440266
0.1,0.5,110,True,61.11111111111116,6986400266.865753,0.0,11121378830.584291,-4134978563.718538,0.0,0.0,0.0,0.0,
0.1,0.5,120,True,66.66666666666673,7621527563.85355,0.0,12132413269.728315,-4510885705.874767,0.0,0.0,0.0,0.0,
0.1,0.6,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.6,10,True,6.666666666666673,762152756.385355,0.0,1011034439.1440264,-248881682.75867152,0.0,0.0,0.0,0.0,
0.1,0.6,20,True,13.333333333333346,1524305512.77071,0.0,2022068878.288053,-497763365.51734304,0.0,0.0,0.0,0.0,
0.1,0.6,30,True,20.000000000000018,2286458269.156065,0.0,3033103317.43208,-746645048.2760143,0.0,0.0,0.0,0.0,
0.1,0.6,40,True,26.666666666666693,3048611025.54142,0.0,4044137756.576106,-995526731.034686,0.0,0.0,0.0,0.0,
0.1,0.6,50,True,33.333333333333364,3810763781.926775,0.0,5055172195.720133,-1244408413.7933578,0.0,0.0,0.0,0.0,
0.1,0.6,60,True,40.00000000000004,4572916538.31213,0.0,6066206634.864159,-1493290096.552029,0.0,0.0,0.0,0.0,
0.1,0.6,70,False,,8002603942.04622,13337673236.743702,,14263036104.781734,,,,,7077241074.008185
0.1,0.6,80,False,,8002603942.04622,13337673236.743702,,13252001665.637709,,,,,8088275513.152212
0.1,0.6,90,True,60.0,6859374807.468188,0.0,9099309952.296238,-2239935144.8280497,0.0,0.0,0.0,0.0,
0.1,0.6,100,True,66.66666666666673,7621527563.85355,0.0,10110344391.440266,-2488816827.586716,0.0,0.0,0.0,0.0,
0.1,0.6,110,False,,8002603942.04622,13337673236.743702,,10218898348.20563,,,,,11121378830.584291
0.1,0.6,120,False,,8002603942.04622,13337673236.743702,,9207863909.061604,,,,,12132413269.728317
0.1,0.7,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.7,10,True,7.777777777777779,889178215.7829134,0.0,1011034439.1440264,-121856223.36111309,0.0,0.0,0.0,0.0,
0.1,0.7,20,True,15.555555555555555,1778356431.565827,0.0,2022068878.288053,-243712446.7222261,0.0,0.0,0.0,0.0,
0.1,0.7,30,True,23.33333333333333,2667534647.34874,0.0,3033103317.43208,-365568670.0833392,0.0,0.0,0.0,0.0,
0.1,0.7,40,True,31.111111111111114,3556712863.131654,0.0,4044137756.576106,-487424893.4444523,0.0,0.0,0.0,0.0,
0.1,0.7,50,True,38.88888888888889,4445891078.914567,0.0,5055172195.720133,-609281116.8055658,0.0,0.0,0.0,0.0,
0.1,0.7,60,True,46.66666666666666,5335069294.69748,0.0,6066206634.864159,-731137340.1666784,0.0,0.0,0.0,0.0,
0.1,0.7,70,True,54.44444444444445,6224247510.480394,0.0,7077241074.008185,-852993563.527791,0.0,0.0,0.0,0.0,
0.1,0.7,80,False,,8002603942.04622,13337673236.743702,,13252001665.637709,,,,,8088275513.152212
0.1,0.7,90,True,70.00000000000001,8002603942.046222,0.0,9099309952.296238,-1096706010.2500162,0.0,0.0,0.0,0.0,
0.1,0.7,100,False,,8002603942.04622,13337673236.743702,,11229932787.349655,,,,,10110344391.440266
0.1,0.7,110,True,6.666666666666663,762152756.3853539,13528211425.84004,11121378830.584291,3168985351.641102,71.0,71.0,71.0,71.0,
0.1,0.7,120,True,14.44444444444442,1651330972.1682649,13528211425.84004,12132413269.728315,3047129128.279988,71.0,71.0,71.0,71.0,
0.1,0.8,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.8,10,True,8.88888888888889,1016203675.1804724,0.0,1011034439.1440264,5169236.036445975,0.0,0.0,0.0,0.0,
0.1,0.8,20,True,17.77777777777778,2032407350.360945,0.0,2022068878.288053,10338472.07289195,0.0,0.0,0.0,0.0,
0.1,0.8,30,True,26.6666666666667,3048611025.541421,0.0,3033103317.43208,15507708.10934162,0.0,0.0,0.0,0.0,
0.1,0.8,40,True,35.55555555555556,4064814700.72189,0.0,4044137756.576106,20676944.1457839,0.0,0.0,0.0,0.0,
0.1,0.8,50,True,44.44444444444448,5081018375.902366,0.0,5055172195.720133,25846180.182232857,0.0,0.0,0.0,0.0,
0.1,0.8,60,True,53.3333333333334,6097222051.082842,0.0,6066206634.864159,31015416.218683243,0.0,0.0,0.0,0.0,
0.1,0.8,70,True,62.22222222222226,7113425726.26331,0.0,7077241074.008185,36184652.255125046,0.0,0.0,0.0,0.0,
0.1,0.8,80,False,,8002603942.04622,13337673236.743702,,13252001665.637709,,,,,8088275513.152212
0.1,0.8,90,False,,8002603942.04622,13337673236.743702,,12240967226.493683,,,,,9099309952.296238
0.1,0.8,100,False,,8002603942.04622,13337673236.743702,,11229932787.349655,,,,,10110344391.440266
0.1,0.8,110,False,,8002603942.04622,13337673236.743702,,10218898348.20563,,,,,11121378830.584291
0.1,0.8,120,True,27.77777777777789,3175636484.938989,13528211425.84004,12132413269.728315,4571434641.050713,71.0,71.0,71.0,71.0,
0.1,0.9,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.9,10,True,10.000000000000009,1143229134.5780325,0.0,1011034439.1440264,132194695.43400598,0.0,0.0,0.0,0.0,
0.1,0.9,20,True,20.000000000000018,2286458269.156065,0.0,2022068878.288053,264389390.86801195,0.0,0.0,0.0,0.0,
0.1,0.9,30,True,30.0,3429687403.734094,0.0,3033103317.43208,396584086.3020148,0.0,0.0,0.0,0.0,
0.1,0.9,40,True,40.00000000000004,4572916538.31213,0.0,4044137756.576106,528778781.7360239,0.0,0.0,0.0,0.0,
0.1,0.9,50,True,50.000000000000014,5716145672.890159,0.0,5055172195.720133,660973477.1700258,0.0,0.0,0.0,0.0,
0.1,0.9,60,True,60.0,6859374807.468188,0.0,6066206634.864159,793168172.6040297,0.0,0.0,0.0,0.0,
0.1,0.9,70,True,70.00000000000001,8002603942.046222,0.0,7077241074.008185,925362868.0380363,0.0,0.0,0.0,0.0,
0.1,0.9,80,False,,8002603942.04622,13337673236.743702,,13252001665.637709,,,,,8088275513.152212
0.1,0.9,90,True,11.111111111111136,1270254593.975593,13528211425.84004,9099309952.296238,5699156067.519396,71.0,71.0,71.0,71.0,
0.1,0.9,100,True,21.11111111111112,2413483728.553623,13528211425.84004,10110344391.440266,5831350762.953398,71.0,71.0,71.0,71.0,
0.1,0.9,110,True,31.11111111111119,3556712863.1316624,13528211425.84004,11121378830.584291,5963545458.387411,71.0,71.0,71.0,71.0,
0.1,0.9,120,True,41.1111111111111,4699941997.709683,13528211425.84004,12132413269.728315,6095740153.821407,71.0,71.0,71.0,71.0,
0.1,1.0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,1.0,10,True,11.11111111111112,1270254593.9755914,0.0,1011034439.1440264,259220154.8315649,0.0,0.0,0.0,0.0,
0.1,1.0,20,True,22.22222222222224,2540509187.951183,0.0,2022068878.288053,518440309.6631298,0.0,0.0,0.0,0.0,
0.1,1.0,30,True,33.333333333333364,3810763781.926775,0.0,3033103317.43208,777660464.4946957,0.0,0.0,0.0,0.0,
0.1,1.0,40,True,44.44444444444448,5081018375.902366,0.0,4044137756.576106,1036880619.3262596,0.0,0.0,0.0,0.0,
0.1,1.0,50,False,,8002603942.04622,13337673236.743702,,16285104983.069788,,,,,5055172195.720133
0.1,1.0,60,True,66.66666666666673,7621527563.85355,0.0,6066206634.864159,1555320928.989391,0.0,0.0,0.0,0.0,
0.1,1.0,70,False,,8002603942.04622,13337673236.743702,,14263036104.781734,,,,,7077241074.008185
0.1,1.0,80,False,,8002603942.04622,13337673236.743702,,13252001665.637709,,,,,8088275513.152212
0.1,1.0,90,True,21.11111111111112,2413483728.553623,13528211425.84004,9099309952.296238,6842385202.097425,71.0,71.0,71.0,71.0,
0.1,1.0,100,False,,8002603942.04622,13337673236.743702,,11229932787.349655,,,,,10110344391.440266
0.1,1.0,110,True,43.33333333333341,4953992916.504811,13528211425.84004,11121378830.584291,7360825511.760561,71.0,71.0,71.0,71.0,
0.1,1.0,120,True,54.44444444444452,6224247510.480402,13528211425.84004,12132413269.728315,7620045666.592125,71.0,71.0,71.0,71.0,
0.2,0.0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.0,10,True,0.0,0.0,0.0,1011034439.1440264,-1011034439.1440264,0.0,0.0,0.0,0.0,
0.2,0.0,20,True,0.0,0.0,0.0,2022068878.288053,-2022068878.288053,0.0,0.0,0.0,0.0,
0.2,0.0,30,True,0.0,0.0,0.0,3033103317.43208,-3033103317.43208,0.0,0.0,0.0,0.0,
0.2,0.0,40,True,0.0,0.0,0.0,4044137756.576106,-4044137756.576106,0.0,0.0,0.0,0.0,
0.2,0.0,50,True,0.0,0.0,0.0,5055172195.720133,-5055172195.720133,0.0,0.0,0.0,0.0,
0.2,0.0,60,True,0.0,0.0,0.0,6066206634.864159,-6066206634.864159,0.0,0.0,0.0,0.0,
0.2,0.0,70,True,0.0,0.0,0.0,7077241074.008185,-7077241074.008185,0.0,0.0,0.0,0.0,
0.2,0.0,80,True,0.0,0.0,0.0,8088275513.152212,-8088275513.152212,0.0,0.0,0.0,0.0,
0.2,0.0,90,True,0.0,0.0,0.0,9099309952.296238,-9099309952.296238,0.0,0.0,0.0,0.0,
0.2,0.0,100,True,0.0,0.0,0.0,10110344391.440266,-10110344391.440266,0.0,0.0,0.0,0.0,
0.2,0.0,110,True,0.0,0.0,0.0,11121378830.584291,-11121378830.584291,0.0,0.0,0.0,0.0,
0.2,0.0,120,True,0.0,0.0,0.0,12132413269.728315,-12132413269.728315,0.0,0.0,0.0,0.0,
0.2,0.1,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.1,10,True,1.2500000000000004,142903641.82225397,0.0,1011034439.1440264,-868130797.3217726,0.0,0.0,0.0,0.0,
0.2,0.1,20,True,2.500000000000001,285807283.64450794,0.0,2022068878.288053,-1736261594.6435452,0.0,0.0,0.0,0.0,
0.2,0.1,30,True,3.750000000000005,428710925.4667624,0.0,3033103317.43208,-2604392391.965317,0.0,0.0,0.0,0.0,
0.2,0.1,40,True,5.000000000000002,571614567.2890159,0.0,4044137756.576106,-3472523189.2870903,0.0,0.0,0.0,0.0,
0.2,0.1,50,True,6.250000000000006,714518209.1112703,0.0,5055172195.720133,-4340653986.608863,0.0,0.0,0.0,0.0,
0.2,0.1,60,True,7.500000000000011,857421850.9335248,0.0,6066206634.864159,-5208784783.930634,0.0,0.0,0.0,0.0,
0.2,0.1,70,True,8.750000000000005,1000325492.755778,0.0,7077241074.008185,-6076915581.252407,0.0,0.0,0.0,0.0,
0.2,0.1,80,True,10.000000000000004,1143229134.5780318,0.0,8088275513.152212,-6945046378.574181,0.0,0.0,0.0,0.0,
0.2,0.1,90,False,,8002603942.04622,13337673236.743702,,12240967226.493683,,,,,9099309952.296238
0.2,0.1,100,True,12.500000000000012,1429036418.2225406,0.0,10110344391.440266,-8681307973.217726,0.0,0.0,0.0,0.0,
0.2,0.1,110,True,13.750000000000014,1571940060.0447948,0.0,11121378830.584291,-9549438770.539495,0.0,0.0,0.0,0.0,
0.2,0.1,120,False,,8002603942.04622,13337673236.743702,,9207863909.061604,,,,,12132413269.728317
0.2,0.2,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.2,10,True,2.500000000000001,285807283.64450794,0.0,1011034439.1440264,-725227155.4995186,0.0,0.0,0.0,0.0,
0.2,0.2,20,True,5.000000000000002,571614567.2890159,0.0,2022068878.288053,-1450454310.9990373,0.0,0.0,0.0,0.0,
0.2,0.2,30,True,7.500000000000011,857421850.9335248,0.0,3033103317.43208,-2175681466.498554,0.0,0.0,0.0,0.0,
0.2,0.2,40,True,10.000000000000004,1143229134.5780318,0.0,4044137756.576106,-2900908621.9980745,0.0,0.0,0.0,0.0,
0.2,0.2,50,True,12.500000000000012,1429036418.2225406,0.0,5055172195.720133,-3626135777.497592,0.0,0.0,0.0,0.0,
0.2,0.2,60,False,,8002603942.04622,13337673236.743702,,15274070543.925762,,,,,6066206634.864159
0.2,0.2,70,True,17.50000000000001,2000650985.511556,0.0,7077241074.008185,-5076590088.49663,0.0,0.0,0.0,0.0,
0.2,0.2,80,True,20.000000000000007,2286458269.156064,0.0,8088275513.152212,-5801817243.996149,0.0,0.0,0.0,0.0,
0.2,0.2,90,False,,8002603942.04622,13337673236.743702,,12240967226.493683,,,,,9099309952.296238
0.2,0.2,100,True,25.000000000000025,2858072836.445081,0.0,10110344391.440266,-7252271554.995184,0.0,0.0,0.0,0.0,
0.2,0.2,110,True,27.50000000000003,3143880120.0895896,0.0,11121378830.584291,-7977498710.494701,0.0,0.0,0.0,0.0,
0.2,0.2,120,False,,8002603942.04622,13337673236.743702,,9207863909.061604,,,,,12132413269.728317
0.2,0.3,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.3,10,True,3.750000000000005,428710925.4667623,0.0,1011034439.1440264,-582323513.6772642,0.0,0.0,0.0,0.0,
0.2,0.3,20,True,7.500000000000009,857421850.9335246,0.0,2022068878.288053,-1164647027.3545284,0.0,0.0,0.0,0.0,
0.2,0.3,30,False,,8002603942.04622,13337673236.743702,,18307173861.35784,,,,,3033103317.4320793
0.2,0.3,40,True,15.000000000000018,1714843701.8670492,0.0,4044137756.576106,-2329294054.709057,0.0,0.0,0.0,0.0,
0.2,0.3,50,True,18.750000000000018,2143554627.333811,0.0,5055172195.720133,-2911617568.386322,0.0,0.0,0.0,0.0,
0.2,0.3,60,False,,8002603942.04622,13337673236.743702,,15274070543.925762,,,,,6066206634.864159
0.2,0.3,70,True,26.250000000000007,3000976478.267333,0.0,7077241074.008185,-4076264595.740852,0.0,0.0,0.0,0.0,
0.2,0.3,80,True,30.00000000000004,3429687403.7340984,0.0,8088275513.152212,-4658588109.418114,0.0,0.0,0.0,0.0,
0.2,0.3,90,True,33.75000000000001,3858398329.200857,0.0,9099309952.296238,-5240911623.095381,0.0,0.0,0.0,0.0,
0.2,0.3,100,True,37.50000000000004,4287109254.667622,0.0,10110344391.440266,-5823235136.772644,0.0,0.0,0.0,0.0,
0.2,0.3,110,True,41.25000000000002,4715820180.134382,0.0,11121378830.584291,-6405558650.449909,0.0,0.0,0.0,0.0,
0.2,0.3,120,True,45.00000000000005,5144531105.601148,0.0,12132413269.728315,-6987882164.12717,0.0,0.0,0.0,0.0,
0.2,0.4,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.4,10,True,5.000000000000002,571614567.2890159,0.0,1011034439.1440264,-439419871.8550106,0.0,0.0,0.0,0.0,
0.2,0.4,20,True,10.000000000000004,1143229134.5780318,0.0,2022068878.288053,-878839743.7100213,0.0,0.0,0.0,0.0,
0.2,0.4,30,False,,8002603942.04622,13337673236.743702,,18307173861.35784,,,,,3033103317.4320793
0.2,0.4,40,True,20.000000000000007,2286458269.156064,0.0,4044137756.576106,-1757679487.4200425,0.0,0.0,0.0,0.0,
0.2,0.4,50,True,25.000000000000025,2858072836.445081,0.0,5055172195.720133,-2197099359.275052,0.0,0.0,0.0,0.0,
0.2,0.4,60,False,,8002603942.04622,13337673236.743702,,15274070543.925762,,,,,6066206634.864159
0.2,0.4,70,True,35.00000000000002,4001301971.023112,0.0,7077241074.008185,-3075939102.985073,0.0,0.0,0.0,0.0,
0.2,0.4,80,True,40.000000000000014,4572916538.312127,0.0,8088275513.152212,-3515358974.840085,0.0,0.0,0.0,0.0,
0.2,0.4,90,True,45.00000000000005,5144531105.601148,0.0,9099309952.296238,-3954778846.69509,0.0,0.0,0.0,0.0,
0.2,0.4,100,True,50.00000000000005,5716145672.890162,0.0,10110344391.440266,-4394198718.550103,0.0,0.0,0.0,0.0,
0.2,0.4,110,True,55.00000000000006,6287760240.179179,0.0,11121378830.584291,-4833618590.405112,0.0,0.0,0.0,0.0,
0.2,0.4,120,True,60.000000000000085,6859374807.468199,0.0,12132413269.728315,-5273038462.260119,0.0,0.0,0.0,0.0,
0.2,0.5,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.5,10,True,6.250000000000006,714518209.1112703,0.0,1011034439.1440264,-296516230.0327562,0.0,0.0,0.0,0.0,
0.2,0.5,20,True,12.500000000000012,1429036418.2225406,0.0,2022068878.288053,-593032460.0655124,0.0,0.0,0.0,0.0,
0.2,0.5,30,True,18.750000000000018,2143554627.333811,0.0,3033103317.43208,-889548690.0982683,0.0,0.0,0.0,0.0,
0.2,0.5,40,True,25.000000000000025,2858072836.445081,0.0,4044137756.576106,-1186064920.1310248,0.0,0.0,0.0,0.0,
0.2,0.5,50,True,31.250000000000032,3572591045.556352,0.0,5055172195.720133,-1482581150.1637807,0.0,0.0,0.0,0.0,
0.2,0.5,60,True,37.50000000000004,4287109254.667622,0.0,6066206634.864159,-1779097380.1965363,0.0,0.0,0.0,0.0,
0.2,0.5,70,False,,8002603942.04622,13337673236.743702,,14263036104.781734,,,,,7077241074.008185
0.2,0.5,80,True,50.00000000000005,5716145672.890162,0.0,8088275513.152212,-2372129840.2620497,0.0,0.0,0.0,0.0,
0.2,0.5,90,True,56.25000000000002,6430663882.00143,0.0,9099309952.296238,-2668646070.2948084,0.0,0.0,0.0,0.0,
0.2,0.5,100,True,62.500000000000064,7145182091.112704,0.0,10110344391.440266,-2965162300.3275614,0.0,0.0,0.0,0.0,
0.2,0.5,110,False,,8002603942.04622,13337673236.743702,,10218898348.20563,,,,,11121378830.584291
0.2,0.5,120,False,,8002603942.04622,13337673236.743702,,9207863909.061604,,,,,12132413269.728317
0.2,0.6,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.6,10,True,7.500000000000009,857421850.9335246,0.0,1011034439.1440264,-153612588.2105019,0.0,0.0,0.0,0.0,
0.2,0.6,20,True,15.000000000000018,1714843701.8670492,0.0,2022068878.288053,-307225176.4210038,0.0,0.0,0.0,0.0,
0.2,0.6,30,False,,8002603942.04622,13337673236.743702,,18307173861.35784,,,,,3033103317.4320793
0.2,0.6,40,True,30.00000000000004,3429687403.7340984,0.0,4044137756.576106,-614450352.8420076,0.0,0.0,0.0,0.0,
0.2,0.6,50,True,37.50000000000004,4287109254.667622,0.0,5055172195.720133,-768062941.0525107,0.0,0.0,0.0,0.0,
0.2,0.6,60,True,45.00000000000005,5144531105.601148,0.0,6066206634.864159,-921675529.263011,0.0,0.0,0.0,0.0,
0.2,0.6,70,False,,8002603942.04622,13337673236.743702,,14263036104.781734,,,,,7077241074.008185
0.2,0.6,80,True,60.00000000000007,6859374807.468197,0.0,8088275513.152212,-1228900705.6840153,0.0,0.0,0.0,0.0,
0.2,0.6,90,True,67.50000000000001,7716796658.401714,0.0,9099309952.296238,-1382513293.8945236,0.0,0.0,0.0,0.0,
0.2,0.6,100,False,,8002603942.04622,13337673236.743702,,11229932787.349655,,,,,10110344391.440266
0.2,0.6,110,False,,8002603942.04622,13337673236.743702,,10218898348.20563,,,,,11121378830.584291
0.2,0.6,120,True,1.2500000000000675,142903641.82226166,13528211425.84004,12132413269.728315,1538701797.9339848,71.0,71.0,71.0,71.0,
0.2,0.7,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.7,10,False,,8002603942.04622,13337673236.743702,,20329242739.645893,,,,,1011034439.1440265
0.2,0.7,20,False,,8002603942.04622,13337673236.743702,,19318208300.50187,,,,,2022068878.288053
0.2,0.7,30,True,26.25,3000976478.267333,0.0,3033103317.43208,-32126839.16474676,0.0,0.0,0.0,0.0,
0.2,0.7,40,False,,8002603942.04622,13337673236.743702,,17296139422.213814,,,,,4044137756.576106
0.2,0.7,50,False,,8002603942.04622,13337673236.743702,,16285104983.069788,,,,,5055172195.720133
0.2,0.7,60,False,,8002603942.04622,13337673236.743702,,15274070543.925762,,,,,6066206634.864159
0.2,0.7,70,False,,8002603942.04622,13337673236.743702,,14263036104.781734,,,,,7077241074.008185
0.2,0.7,80,False,,8002603942.04622,13337673236.743702,,13252001665.637709,,,,,8088275513.152212
0.2,0.7,90,True,0.0,0.0,12003905913.06933,9099309952.296238,2904595960.7730923,71.0,71.0,53.44312545136652,71.0,
0.2,0.7,100,True,0.0,0.0,13337673236.743702,10110344391.440266,3227328845.3034363,71.0,71.0,68.80539068142082,71.0,
0.2,0.7,110,True,7.499999999999997,857421850.9335233,13528211425.84004,11121378830.584291,3264254446.189272,71.0,71.0,71.0,71.0,
0.2,0.7,120,False,,8002603942.04622,13337673236.743702,,9207863909.061604,,,,,12132413269.728317
0.2,0.8,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.8,10,True,10.000000000000004,1143229134.5780318,0.0,1011034439.1440264,132194695.43400526,0.0,0.0,0.0,0.0,
0.2,0.8,20,True,20.000000000000007,2286458269.156064,0.0,2022068878.288053,264389390.8680105,0.0,0.0,0.0,0.0,
0.2,0.8,30,False,,8002603942.04622,13337673236.743702,,18307173861.35784,,,,,3033103317.4320793
0.2,0.8,40,True,40.000000000000014,4572916538.312127,0.0,4044137756.576106,528778781.736021,0.0,0.0,0.0,0.0,
0.2,0.8,50,True,50.00000000000005,5716145672.890162,0.0,5055172195.720133,660973477.1700296,0.0,0.0,0.0,0.0,
0.2,0.8,60,True,60.000000000000085,6859374807.468199,0.0,6066206634.864159,793168172.6040401,0.0,0.0,0.0,0.0,
0.2,0.8,70,False,,8002603942.04622,13337673236.743702,,14263036104.781734,,,,,7077241074.008185
0.2,0.8,80,False,,8002603942.04622,13337673236.743702,,13252001665.637709,,,,,8088275513.152212
0.2,0.8,90,True,1.2500000000000675,142903641.82226166,13528211425.84004,9099309952.296238,4571805115.366064,71.0,71.0,71.0,71.0,
0.2,0.8,100,False,,8002603942.04622,13337673236.743702,,11229932787.349655,,,,,10110344391.440266
0.2,0.8,110,True,21.25000000000008,2429361910.9783263,13528211425.84004,11121378830.584291,4836194506.234076,71.0,71.0,71.0,71.0,
0.2,0.8,120,True,31.25000000000013,3572591045.556364,13528211425.84004,12132413269.728315,4968389201.668087,71.0,71.0,71.0,71.0,
0.2,0.9,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.9,10,False,,8002603942.04622,13337673236.743702,,20329242739.645893,,,,,1011034439.1440265
0.2,0.9,20,False,,8002603942.04622,13337673236.743702,,19318208300.50187,,,,,2022068878.288053
0.2,0.9,30,True,33.75000000000001,3858398329.200857,0.0,3033103317.43208,825295011.7687778,0.0,0.0,0.0,0.0,
0.2,0.9,40,True,45.00000000000005,5144531105.601148,0.0,4044137756.576106,1100393349.0250416,0.0,0.0,0.0,0.0,
0.2,0.9,50,True,56.25000000000002,6430663882.00143,0.0,5055172195.720133,1375491686.2812967,0.0,0.0,0.0,0.0,
0.2,0.9,60,True,67.50000000000001,7716796658.401714,0.0,6066206634.864159,1650590023.5375557,0.0,0.0,0.0,0.0,
0.2,0.9,70,True,0.0,0.0,12003905913.06933,7077241074.008185,4926664839.061145,71.0,71.0,53.44312545136652,71.0,
0.2,0.9,80,True,1.2500000000000675,142903641.82226166,13528211425.84004,8088275513.152212,5582839554.51009,71.0,71.0,71.0,71.0,
0.2,0.9,90,True,12.50000000000003,1429036418.2225428,13528211425.84004,9099309952.296238,5857937891.766346,71.0,71.0,71.0,71.0,
0.2,0.9,100,False,,8002603942.04622,13337673236.743702,,11229932787.349655,,,,,10110344391.440266
0.2,0.9,110,True,35.00000000000009,4001301971.02312,13528211425.84004,11121378830.584291,6408134566.278868,71.0,71.0,71.0,71.0,
0.2,0.9,120,True,46.24999999999999,5287434747.423394,13528211425.84004,12132413269.728315,6683232903.535118,71.0,71.0,71.0,71.0,
0.2,1.0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,1.0,10,True,12.500000000000012,1429036418.2225406,0.0,1011034439.1440264,418001979.0785141,0.0,0.0,0.0,0.0,
0.2,1.0,20,True,25.000000000000025,2858072836.445081,0.0,2022068878.288053,836003958.1570282,0.0,0.0,0.0,0.0,
0.2,1.0,30,True,37.50000000000004,4287109254.667622,0.0,3033103317.43208,1254005937.2355428,0.0,0.0,0.0,0.0,
0.2,1.0,40,True,50.00000000000005,5716145672.890162,0.0,4044137756.576106,1672007916.3140564,0.0,0.0,0.0,0.0,
0.2,1.0,50,True,62.500000000000064,7145182091.112704,0.0,5055172195.720133,2090009895.3925717,0.0,0.0,0.0,0.0,
0.2,1.0,60,False,,8002603942.04622,13337673236.743702,,15274070543.925762,,,,,6066206634.864159
0.2,1.0,70,True,0.0,0.0,13337673236.743702,7077241074.008185,6260432162.735517,71.0,71.0,68.80539068142082,71.0,
0.2,1.0,80,False,,8002603942.04622,13337673236.743702,,13252001665.637709,,,,,8088275513.152212
0.2,1.0,90,False,,8002603942.04622,13337673236.743702,,12240967226.493683,,,,,9099309952.296238
0.2,1.0,100,True,36.2500000000001,4144205612.845376,13528211425.84004,10110344391.440266,7562072647.245151,71.0,71.0,71.0,71.0,
0.2,1.0,110,True,48.750000000000085,5573242031.067913,13528211425.84004,11121378830.584291,7980074626.32366,71.0,71.0,71.0,71.0,
0.2,1.0,120,False,,8002603942.04622,13337673236.743702,,9207863909.061604,,,,,12132413269.728317
0.3,0.0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3,0.0,10,True,0.0,0.0,0.0,1011034439.1440264,-1011034439.1440264,0.0,0.0,0.0,0.0,
0.3,0.0,20,True,0.0,0.0,0.0,2022068878.288053,-2022068878.288053,0.0,0.0,0.0,0.0,
0.3,0.0,30,True,0.0,0.0,0.0,3033103317.43208,-3033103317.43208,0.0,0.0,0.0,0.0,
0.3,0.0,40,True,0.0,0.0,0.0,4044137756.576106,-4044137756.576106,0.0,0.0,0.0,0.0,
0.3,0.0,50,True,0.0,0.0,0.0,5055172195.720133,-5055172195.720133,0.0,0.0,0.0,0.0,
0.3,0.0,60,True,0.0,0.0,0.0,6066206634.864159,-6066206634.864159,0.0,0.0,0.0,0.0,
0.3,0.0,70,True,0.0,0.0,0.0,7077241074.008185,-7077241074.008185,0.0,0.0,0.0,0.0,
0.3,0.0,80,True,0.0,0.0,0.0,8088275513.152212,-8088275513.152212,0.0,0.0,0.0,0.0,
0.3,0.0,90,True,0.0,0.0,0.0,9099309952.296238,-9099309952.296238,0.0,0.0,0.0,0.0,
