iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
ESH,manufacturing,aluminum,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ESH,manufacturing,aluminum,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ESH,manufacturing,aluminum,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ESH,manufacturing,aluminum,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ESH,manufacturing,aluminum,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ESP,manufacturing,aluminum,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,1763369.6039574875,,annual,,
ESP,manufacturing,aluminum,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,1565258.3509622638,,annual,,
ESP,manufacturing,aluminum,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,1586078.4099617614,,annual,,
ESP,manufacturing,aluminum,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,1600137.4619614228,,annual,,
ESP,manufacturing,aluminum,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,1643752.0429603711,,annual,,
ESP,manufacturing,aluminum,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,1769742.6689573338,,annual,,
ESP,manufacturing,aluminum,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,1676713.813,,annual,,
ESP,manufacturing,aluminum,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,1449409.194,,annual,,
ESP,manufacturing,aluminum,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,1272057.7939999998,,annual,,
ESP,manufacturing,aluminum,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,1432269.6183,,annual,,
ESP,manufacturing,aluminum,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,358489.01467668626,,annual,,
EST,manufacturing,aluminum,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,,annual,,
EST,manufacturing,aluminum,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,,annual,,
EST,manufacturing,aluminum,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,,annual,,
EST,manufacturing,aluminum,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,,annual,,
EST,manufacturing,aluminum,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,,annual,,
EST,manufacturing,aluminum,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,,annual,,
EST,manufacturing,aluminum,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,,annual,,
EST,manufacturing,aluminum,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,,annual,,
EST,manufacturing,aluminum,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,0.0,,annual,,
EST,manufacturing,aluminum,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,0.0,,annual,,
EST,manufacturing,aluminum,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ETH,manufacturing,aluminum,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ETH,manufacturing,aluminum,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ETH,manufacturing,aluminum,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ETH,manufacturing,aluminum,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ETH,manufacturing,aluminum,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ETH,manufacturing,aluminum,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ETH,manufacturing,aluminum,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ETH,manufacturing,aluminum,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ETH,manufacturing,aluminum,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ETH,manufacturing,aluminum,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ETH,manufacturing,aluminum,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FIN,manufacturing,aluminum,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FIN,manufacturing,aluminum,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FIN,manufacturing,aluminum,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FIN,manufacturing,aluminum,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FIN,manufacturing,aluminum,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FIN,manufacturing,aluminum,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FIN,manufacturing,aluminum,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FIN,manufacturing,aluminum,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FIN,manufacturing,aluminum,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FIN,manufacturing,aluminum,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FIN,manufacturing,aluminum,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FJI,manufacturing,aluminum,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FJI,manufacturing,aluminum,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FJI,manufacturing,aluminum,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FJI,manufacturing,aluminum,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FJI,manufacturing,aluminum,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FJI,manufacturing,aluminum,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FJI,manufacturing,aluminum,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FJI,manufacturing,aluminum,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FJI,manufacturing,aluminum,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FJI,manufacturing,aluminum,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FJI,manufacturing,aluminum,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FLK,manufacturing,aluminum,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FLK,manufacturing,aluminum,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FLK,manufacturing,aluminum,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FLK,manufacturing,aluminum,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FLK,manufacturing,aluminum,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FLK,manufacturing,aluminum,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FLK,manufacturing,aluminum,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FLK,manufacturing,aluminum,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FLK,manufacturing,aluminum,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FLK,manufacturing,aluminum,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FLK,manufacturing,aluminum,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FRA,manufacturing,aluminum,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,2089316.18392862,,annual,,
FRA,manufacturing,aluminum,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,1987388.888785747,,annual,,
FRA,manufacturing,aluminum,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,1998268.093800997,,annual,,
FRA,manufacturing,aluminum,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,1993648.321794521,,annual,,
FRA,manufacturing,aluminum,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,1935334.3667127816,,annual,,
FRA,manufacturing,aluminum,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,1972885.9887654183,,annual,,
FRA,manufacturing,aluminum,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,1918900.261488,,annual,,
FRA,manufacturing,aluminum,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,1669071.851,,annual,,
FRA,manufacturing,aluminum,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,1510528.481,,annual,,
FRA,manufacturing,aluminum,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,1634571.16528,,annual,,
FRA,manufacturing,aluminum,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,412689.01739,,annual,,
FRO,manufacturing,aluminum,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FRO,manufacturing,aluminum,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FRO,manufacturing,aluminum,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FRO,manufacturing,aluminum,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FRO,manufacturing,aluminum,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FRO,manufacturing,aluminum,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FRO,manufacturing,aluminum,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FRO,manufacturing,aluminum,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FRO,manufacturing,aluminum,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FRO,manufacturing,aluminum,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FRO,manufacturing,aluminum,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FSM,manufacturing,aluminum,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FSM,manufacturing,aluminum,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FSM,manufacturing,aluminum,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FSM,manufacturing,aluminum,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FSM,manufacturing,aluminum,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FSM,manufacturing,aluminum,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FSM,manufacturing,aluminum,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FSM,manufacturing,aluminum,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FSM,manufacturing,aluminum,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FSM,manufacturing,aluminum,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,0.0,,annual,,
FSM,manufacturing,aluminum,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GAB,manufacturing,aluminum,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GAB,manufacturing,aluminum,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GAB,manufacturing,aluminum,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GAB,manufacturing,aluminum,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GAB,manufacturing,aluminum,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GAB,manufacturing,aluminum,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GAB,manufacturing,aluminum,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GAB,manufacturing,aluminum,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GAB,manufacturing,aluminum,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GAB,manufacturing,aluminum,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GAB,manufacturing,aluminum,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GBR,manufacturing,aluminum,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,96651.72519857028,,annual,,
GBR,manufacturing,aluminum,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,97529.20414973756,,annual,,
GBR,manufacturing,aluminum,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,97451.77953963456,,annual,,
GBR,manufacturing,aluminum,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,96342.02674815831,,annual,,
GBR,manufacturing,aluminum,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,89012.49671840825,,annual,,
GBR,manufacturing,aluminum,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,86044.55322446016,,annual,,
GBR,manufacturing,aluminum,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,85915.51209,,annual,,
GBR,manufacturing,aluminum,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,75179.29910300001,,annual,,
GBR,manufacturing,aluminum,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,70017.65825,,annual,,
GBR,manufacturing,aluminum,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,72985.60174000001,,annual,,
GBR,manufacturing,aluminum,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,18895.48326616408,,annual,,
GEO,manufacturing,aluminum,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GEO,manufacturing,aluminum,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GEO,manufacturing,aluminum,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GEO,manufacturing,aluminum,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GEO,manufacturing,aluminum,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GEO,manufacturing,aluminum,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GEO,manufacturing,aluminum,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GEO,manufacturing,aluminum,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GEO,manufacturing,aluminum,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GEO,manufacturing,aluminum,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GEO,manufacturing,aluminum,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GGY,manufacturing,aluminum,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GGY,manufacturing,aluminum,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GGY,manufacturing,aluminum,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GGY,manufacturing,aluminum,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GGY,manufacturing,aluminum,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GGY,manufacturing,aluminum,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GGY,manufacturing,aluminum,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GGY,manufacturing,aluminum,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GGY,manufacturing,aluminum,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GGY,manufacturing,aluminum,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GGY,manufacturing,aluminum,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GHA,manufacturing,aluminum,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,132073.91809999998,,annual,,
GHA,manufacturing,aluminum,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,139528.14669999998,,annual,,
GHA,manufacturing,aluminum,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,137653.71629999994,,annual,,
GHA,manufacturing,aluminum,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,136411.1383,,annual,,
GHA,manufacturing,aluminum,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,136807.82529999997,,annual,,
GHA,manufacturing,aluminum,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,142201.49129999997,,annual,,
GHA,manufacturing,aluminum,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,141080.3696,,annual,,
GHA,manufacturing,aluminum,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,142366.40509999997,,annual,,
GHA,manufacturing,aluminum,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,142432.37409999996,,annual,,
GHA,manufacturing,aluminum,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,144514.4423,,annual,,
GHA,manufacturing,aluminum,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,36414.26279362929,,annual,,
GIB,manufacturing,aluminum,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GIB,manufacturing,aluminum,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GIB,manufacturing,aluminum,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GIB,manufacturing,aluminum,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GIB,manufacturing,aluminum,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GIB,manufacturing,aluminum,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GIB,manufacturing,aluminum,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GIB,manufacturing,aluminum,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GIB,manufacturing,aluminum,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GIB,manufacturing,aluminum,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GIB,manufacturing,aluminum,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GIN,manufacturing,aluminum,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,3461226.634102844,,annual,,
GIN,manufacturing,aluminum,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,4210319.651125101,,annual,,
GIN,manufacturing,aluminum,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,4088697.1161214886,,annual,,
GIN,manufacturing,aluminum,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,4026558.4631196414,,annual,,
GIN,manufacturing,aluminum,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,4219484.780125375,,annual,,
GIN,manufacturing,aluminum,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,5009768.093148857,,annual,,
GIN,manufacturing,aluminum,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,4984513.7392,,annual,,
GIN,manufacturing,aluminum,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,4935815.878,,annual,,
GIN,manufacturing,aluminum,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,5100500.999249999,,annual,,
GIN,manufacturing,aluminum,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,5413648.401999999,,annual,,
GIN,manufacturing,aluminum,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,1402304.6392539968,,annual,,
GLP,manufacturing,aluminum,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GLP,manufacturing,aluminum,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GLP,manufacturing,aluminum,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GLP,manufacturing,aluminum,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GLP,manufacturing,aluminum,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GLP,manufacturing,aluminum,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GLP,manufacturing,aluminum,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GLP,manufacturing,aluminum,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GLP,manufacturing,aluminum,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GLP,manufacturing,aluminum,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GLP,manufacturing,aluminum,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GMB,manufacturing,aluminum,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GMB,manufacturing,aluminum,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GMB,manufacturing,aluminum,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GMB,manufacturing,aluminum,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GMB,manufacturing,aluminum,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GMB,manufacturing,aluminum,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GMB,manufacturing,aluminum,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GMB,manufacturing,aluminum,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GMB,manufacturing,aluminum,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GMB,manufacturing,aluminum,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GMB,manufacturing,aluminum,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GNB,manufacturing,aluminum,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GNB,manufacturing,aluminum,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GNB,manufacturing,aluminum,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GNB,manufacturing,aluminum,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GNB,manufacturing,aluminum,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GNB,manufacturing,aluminum,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GNB,manufacturing,aluminum,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GNB,manufacturing,aluminum,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GNB,manufacturing,aluminum,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GNB,manufacturing,aluminum,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GNB,manufacturing,aluminum,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GNQ,manufacturing,aluminum,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GNQ,manufacturing,aluminum,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GNQ,manufacturing,aluminum,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GNQ,manufacturing,aluminum,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GNQ,manufacturing,aluminum,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GNQ,manufacturing,aluminum,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GNQ,manufacturing,aluminum,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GNQ,manufacturing,aluminum,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GNQ,manufacturing,aluminum,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GNQ,manufacturing,aluminum,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GNQ,manufacturing,aluminum,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,0.0,,annual,,
GRC,manufacturing,aluminum,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,713853.1121586292,,annual,,
GRC,manufacturing,aluminum,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,692333.6507568618,,annual,,
GRC,manufacturing,aluminum,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,694669.1507570536,,annual,,
GRC,manufacturing,aluminum,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,690958.8782567489,,annual,,
GRC,manufacturing,aluminum,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,660014.6732542074,,annual,,
GRC,manufacturing,aluminum,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,661650.6530543418,,annual,,
GRC,manufacturing,aluminum,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,648840.13595,,annual,,
